ref,x1,y1,x2,y2,angCONN,axCONN,axid,axLEN,axref,CONN,segLEN,CH,INT,NC,TD,NACH,NAIN
666,422711.40606,563293.281614,422908.697577,563249.73091,2.1215842,4,647,202.04111,646,4,202.04111,175921,1265.6399,8597,58396.078,1.10047699757894,0.901192893270751
667,422711.40606,563293.281614,422712.092782,563337.676647,2.9301229,4,648,44.400345,647,4,44.400345,44648,1114.6681,8597,66305.313,0.964377513058794,0.793697263441681
668,422712.092782,563337.676647,422717.543011,563362.954635,2.1593466,4,649,25.858879,648,4,25.858879,14876,1096.9056,8597,67379,0.864135327690796,0.781050041914947
669,423424.743932,563617.313196,423444.128556,563565.170719,3.6716542,6,650,55.629143,649,6,55.629143,416909,1424.4535,8597,51885.449,1.1919317190519,1.01427096318169
670,423444.128556,563565.170719,423449.259917,563545.444134,4.4189458,6,651,20.383057,650,6,20.383057,408873,1417.4843,8597,52140.551,1.18960162321797,1.009308748133
671,423449.259917,563545.444134,423463.534247,563507.191468,3.0520809,5,652,40.829193,651,5,40.829193,400930,1414.0732,8597,52266.324,1.18753210158025,1.00688005366828
672,423463.534247,563507.191468,423475.708409,563474.558981,2.0200038,4,653,34.829433,652,4,34.829433,415753,1414.0751,8597,52266.254,1.19087391308283,1.0068814021274
673,423475.708409,563474.558981,423486.727233,563444.98087,3.140034,5,654,31.563889,653,5,31.563889,415840,1414.0836,8597,52265.941,1.19089382882014,1.00688743171021
674,423486.727233,563444.98087,423497.499524,563388.893178,3.2690005,5,655,57.112797,654,5,57.112797,424643,1410.4673,8597,52399.945,1.19254096454249,1.00431258561626
675,423494.129315,563370.813919,423497.499524,563388.893178,2.068326,4,656,18.390701,655,4,18.390701,432057,1412.5806,8597,52321.551,1.19429831733101,1.0058173015488
676,423485.927591,563323.79743,423494.129315,563370.813919,3.1843066,5,657,47.726498,656,5,47.726498,447546,1412.7015,8597,52317.074,1.197549442275,1.00590337042798
677,423485.927591,563323.79743,423493.153406,563268.837518,4.0893798,6,658,55.43288,657,6,55.43288,475622,1421.5938,8597,51989.824,1.20384456684665,1.01223478665167
678,423493.153406,563268.837518,423496.120109,563256.088461,4.2833962,6,659,13.089683,658,6,13.089683,154282,1424.9229,8597,51868.359,1.10040248464849,1.01460514037065
679,423068.627298,565069.93345,423101.426275,565059.240388,3.1006289,5,660,34.498035,659,5,34.498035,595432,1440.2278,8597,51317.168,1.22600418813058,1.02550245698198
680,423038.880192,565079.618562,423068.627298,565069.93345,2.9775772,5,661,31.28405,660,5,31.28405,590789,1440.3002,8597,51314.586,1.2252880978557,1.02555405525752
681,423008.339642,565089.288688,423038.880192,565079.618562,3.1125779,5,662,32.034927,661,5,32.034927,586496,1439.6729,8597,51336.949,1.22456647284716,1.02510732882886
682,422980.025151,565094.168532,423008.339642,565089.288688,3.1828763,5,663,28.731922,662,5,28.731922,583925,1428.4457,8597,51740.441,1.22327849250818,1.01711345381388
683,422896.444659,565133.550495,422980.025151,565094.168532,4.3089104,6,664,92.393929,663,6,92.393929,651955,1452.0216,8597,50900.352,1.23529457825525,1.03389982597014
691,422882.458711,565034.029805,422896.444659,565133.550495,3.6112046,5,672,100.49863,671,5,100.49863,46613,1221.7422,8597,60494.277,0.976322519765351,0.869936721465868
692,422882.458711,565034.029805,422882.59033,564979.824698,1.5398318,4,673,54.205269,672,4,54.205269,38737,1222.745,8597,60444.66,0.959584404685564,0.870650799800535
693,422876.607104,564931.792539,422882.59033,564979.824698,4.0569439,5,674,48.403381,673,5,48.403381,21213,1224.1635,8597,60374.625,0.904985308391466,0.871660727545984
695,422267.209859,565126.236484,422293.301177,565073.161526,3.9845834,6,676,59.141426,675,6,59.141426,845242,1449.658,8597,50983.344,1.25906312503601,1.03221688323356
696,422293.301177,565073.161526,422323.174945,565012.415874,4.0956631,6,677,67.693993,676,6,67.693993,853693,1449.9529,8597,50972.973,1.26000460315504,1.03242689062868
697,422323.174945,565012.415874,422360.04648,564924.040375,4.4385099,6,678,95.758751,677,6,95.758751,838595,1452.408,8597,50886.813,1.25855478558068,1.03417489565479
698,422057.325341,564671.954146,422071.613514,564708.029694,3.0915823,5,679,38.802025,678,5,38.802025,227332,1426.1642,8597,51823.211,1.13619817331331,1.01548902278991
699,422071.613514,564708.029694,422142.031817,564689.14617,3.8727131,5,680,72.906273,679,5,72.906273,7764,1293.4744,8597,57139.445,0.817779091247298,0.921011585798557
700,422142.031817,564689.14617,422212.342385,564670.163071,4.0481763,6,681,72.82811,680,6,72.82811,15370,1293.4791,8597,57139.238,0.880121873355709,0.921014922257565
701,422212.342385,564670.163071,422283.790821,564651.60959,3.9280772,6,682,73.818092,681,6,73.818092,24411,1294.191,8597,57107.805,0.922401349288324,0.921521845053945
702,422283.790821,564651.60959,422357.512404,564631.710905,3.9859822,6,683,76.359871,682,6,76.359871,33392,1293.5317,8597,57136.91,0.950959201398817,0.921052446997519
703,422357.512404,564631.710905,422427.464734,564613.118677,4.140099,6,684,72.380936,683,6,72.380936,32194,1293.3428,8597,57145.258,0.947611013181862,0.920917900807612
704,422427.464734,564613.118677,422477.14126,564594.14777,4.1448979,6,685,53.175674,684,6,53.175674,9094,1281.0892,8597,57691.852,0.831482616545946,0.912193085569517
705,422477.14126,564594.14777,422530.102423,564582.8612,4.0763478,6,686,54.150452,685,6,54.150452,6395,1280.2469,8597,57729.809,0.799321695197676,0.91159334491443
706,422523.876971,564540.865376,422530.102423,564582.8612,4.1238179,5,687,42.454746,686,5,42.454746,49680,1431.8785,8597,51616.395,0.996472896011086,1.01955771531197
707,423287.752619,564342.257535,423326.283048,564248.711351,3.0102727,4,688,101.17056,687,4,101.17056,253188,1435.8339,8597,51474.207,1.14683497309433,1.02237394597219
708,423326.283048,564248.711351,423343.087314,564208.814087,2.0320139,4,689,43.291744,688,4,43.291744,195529,1434.9269,8597,51506.742,1.12294941150079,1.02172817333165
709,423343.087314,564208.814087,423360.748721,564164.124987,2.3572845,4,690,48.052483,689,4,48.052483,178308,1432.2178,8597,51604.172,1.11425765566236,1.01979919910105
710,423354.982135,564135.183562,423360.748721,564164.124987,1.569983,3,691,29.51033,690,3,29.51033,114586,1355.6581,8597,54518.473,1.06810158690408,0.965287532891929
711,423331.139628,564120.637698,423354.982135,564135.183562,1.5087054,3,692,27.929327,691,3,27.929327,106633,1273.101,8597,58053.848,1.05542619006447,0.906505282194328
712,423312.868587,564116.937564,423331.139628,564120.637698,2.1866896,4,693,18.641941,692,4,18.641941,30788,1261.798,8597,58573.883,0.941412182772735,0.898457354441776
713,423271.793968,564112.02913,423312.868587,564116.937564,2.325644,4,694,41.366859,693,4,41.366859,29847,1264.5645,8597,58445.742,0.938772037302303,0.900427134965642
714,423223.273452,564111.600826,423271.793968,564112.02913,4.8871913,7,695,48.522408,694,7,48.522408,59155,1268.5817,8597,58260.664,1.00138519555582,0.903287444499122
715,423135.498829,564100.093427,423223.273452,564111.600826,8.233532,10,696,88.525726,695,10,88.525726,67343,1277.4326,8597,57856.992,1.01384193653429,0.909589521958333
716,423072.900739,564087.002791,423135.498829,564100.093427,4.3968525,6,697,63.952213,696,6,63.952213,204916,1301.3429,8597,56793.953,1.11720968741149,0.926614135240781
717,423051.676438,564049.525194,423072.900739,564087.002791,2.2024612,3,698,43.07019,697,3,43.07019,197092,1243.129,8597,59453.527,1.10901757636165,0.885164685770442
718,423039.703223,563947.472647,423051.676438,564049.525194,2.1239147,4,699,102.75252,698,4,102.75252,193297,1228.5981,8597,60156.699,1.10606597328058,0.874818334656323
719,423037.42387,563919.706896,423039.703223,563947.472647,2.0395975,4,700,27.859154,699,4,27.859154,201160,1227.8645,8597,60192.641,1.10962895947299,0.874295983828046
720,423035.292345,563893.716875,423037.42387,563919.706896,2.7230129,5,701,26.077282,700,5,26.077282,193542,1227.8643,8597,60192.656,1.10612101744714,0.874295765960869
721,423032.626176,563860.780036,423035.292345,563893.716875,4.1857557,6,702,33.044571,701,6,33.044571,167131,1227.8234,8597,60194.656,1.09278640974037,0.874266717976344
722,422643.641411,563517.881444,422645.245406,563532.590232,3.0245552,5,703,14.795988,702,5,14.795987,342446,1341.0482,8597,55112.418,1.16732220287584,0.954885033427569
723,422645.245406,563532.590232,422649.01051,563567.107461,2.1449294,4,704,34.721966,703,4,34.72197,347728,1340.9574,8597,55116.152,1.16871700963803,0.954820344380759
724,422649.01051,563567.107461,422669.073507,563751.182448,1.9366039,4,705,185.16513,704,4,185.16513,666000,1354.7208,8597,54556.191,1.22939355226868,0.964620195604928
725,422669.073507,563751.182448,422676.224636,563816.753036,2.0045853,4,706,65.959389,705,4,65.959389,671786,1354.7235,8597,54556.082,1.23018685737234,0.964622122791469
726,422676.224636,563816.753036,422680.406099,563855.122238,3.0469847,4,707,38.596375,706,4,38.596375,663797,1354.7253,8597,54556.012,1.22909014705374,0.964623360438262
727,423363.558923,564321.767563,423370.568472,564405.862192,3.7842908,5,708,84.386253,707,5,84.386253,133107,1512.8195,8597,48854.746,1.09282936885195,1.0771886624269
728,423370.568472,564405.862192,423379.243272,564506.530104,2.0588245,4,709,101.04099,708,4,101.04099,112420,1512.812,8597,48854.984,1.07718423463343,1.07718341505221
729,423379.243272,564506.530104,423381.177679,564529.943152,2.9915638,4,710,23.492823,709,4,23.492823,86285,1512.8145,8597,48854.906,1.05267837898577,1.07718513477442
730,423313.298233,564335.311989,423329.704357,564533.871658,3.9724627,5,711,199.2363,710,5,199.2363,894091,1539.9805,8597,47993.082,1.27133530979912,1.09652761660603
731,423329.704357,564533.871658,423336.38219,564604.737923,3.3146679,5,712,71.180199,711,5,71.180199,877933,1539.5107,8597,48007.727,1.26960743060748,1.09619312924381
732,423336.38219,564604.737923,423338.488777,564627.083274,2.6836033,5,713,22.444429,712,5,22.444429,852286,1539.6423,8597,48003.621,1.26686698599409,1.09628688845148
733,423338.488777,564627.083274,423345.983612,564712.086458,3.0296054,5,714,85.332962,713,5,85.332962,780273,1539.249,8597,48015.887,1.25864739591146,1.09600684582958
734,423345.983612,564712.086458,423348.454179,564744.560432,2.0209451,4,715,32.567818,714,4,32.567818,664670,1538.707,8597,48032.801,1.24373082177748,1.09562092022138
735,423348.454179,564744.560432,423356.236193,564829.648604,3.0821004,5,716,85.443298,715,5,85.443298,650040,1537.5942,8597,48067.563,1.24158281125005,1.09482861065891
736,423356.236193,564829.648604,423358.974426,564858.579624,2.9584529,5,717,29.060314,716,5,29.060314,483048,1538.8694,8597,48027.734,1.21413389884481,1.09573650510475
737,423358.974426,564858.579624,423362.862406,564889.213673,2.0397635,4,718,30.879789,717,4,30.879789,442744,1535.7515,8597,48125.242,1.2058247196641,1.09351649268144
738,423362.862406,564889.213673,423366.982741,564936.908579,2.0942957,4,719,47.872551,718,4,47.872551,420854,1532.0537,8597,48241.395,1.20085327192311,1.0908836924572
739,423366.982741,564936.908579,423370.580446,564974.184714,2.9216878,4,720,37.449348,719,4,37.449348,410344,1531.4529,8597,48260.32,1.19846454442596,1.09045592657525
740,422193.732419,565147.662485,422267.209859,565126.236484,3.0035071,5,721,76.537621,720,5,76.537621,496222,1375.64,8597,53726.563,1.20410571759711,0.979514990458074
741,422180.720839,565151.571095,422193.732419,565147.662485,2.2219007,4,722,13.585965,721,4,13.585965,474202,1374.952,8597,53753.445,1.19988323445258,0.979025155019571
742,422113.15528,565172.2486,422180.720839,565151.571095,2.0595233,4,723,70.658783,722,4,70.658783,455225,1375.2667,8597,53741.145,1.19615876126975,0.979249220980109
743,422058.431372,565187.181126,422113.15528,565172.2486,2.0416331,4,724,56.724655,723,4,56.724655,451901,1373.0372,8597,53828.41,1.19530786825395,0.977661750565731
744,422023.64896,565198.528454,422058.431372,565187.181126,1.9489195,4,725,36.586582,724,4,36.586582,444586,1368.9038,8597,53990.945,1.19347948810209,0.974718694715967
745,421989.949078,565209.725549,422023.64896,565198.528454,2.1491103,4,726,35.511364,725,4,35.511364,458427,1368.9489,8597,53989.168,1.19629658515153,0.974750775428141
746,421963.565101,565219.523066,421989.949078,565209.725549,1.6928408,4,727,28.144371,726,4,28.144371,456342,1366.1339,8597,54100.414,1.19565239071302,0.972746481779372
747,421831.916469,565267.023119,421963.565101,565219.523066,4.3585787,6,728,139.95576,727,6,139.95576,445134,1365.5472,8597,54123.656,1.19332369584124,0.972328776472862
748,421831.916469,565267.023119,421858.359482,565292.824427,4.3698344,6,729,36.945099,728,6,36.945099,273432,1320.4774,8597,55970.977,1.14508567178836,0.940238230928311
749,421717.389549,565269.117328,421831.916469,565267.023119,4.9229164,7,730,114.54607,729,7,114.54607,702708,1378.7814,8597,53604.156,1.23630791007884,0.981751664384796
750,421646.176456,565271.65635,421717.389549,565269.117328,3.9490757,6,731,71.258339,730,6,71.258339,744463,1379.1842,8597,53588.496,1.24164192264934,0.98203854792221
751,421533.697804,565273.753987,421646.176456,565271.65635,4.0869913,6,732,112.49821,731,6,112.49821,386693,1375.7292,8597,53723.078,1.18121537957529,0.979578528937101
752,421426.649236,565288.889253,421533.697804,565273.753987,4.5276885,6,733,108.11324,732,6,108.11324,360447,1361.9108,8597,54268.172,1.17367439041108,0.969739562908904
753,421831.916469,565267.023119,421844.57748,565170.580284,4.2152123,7,734,97.270355,733,7,97.270355,160051,1251.8673,8597,59038.535,1.09077534176759,0.891386449568437
754,421844.57748,565170.580284,421861.488026,565108.989602,5.7906084,6,735,63.870014,734,6,63.870014,110618,1253.8344,8597,58945.91,1.05730119208698,0.892787087350018
755,421861.488026,565108.989602,421876.517825,565059.285957,1.9401124,5,736,51.926361,735,5,51.926361,141572,1254.3663,8597,58920.91,1.07980411112757,0.893165881900113
756,421876.517825,565059.285957,421878.661285,565022.105737,2.362155,4,737,37.241955,736,4,37.241955,61752,1199.0964,8597,61636.75,1.00016643325147,0.85381246171071
757,422586.674059,565178.940141,422656.50384,565177.755182,3.9929757,6,738,69.839836,737,6,69.839836,496805,1402.4355,8597,52700.039,1.20635008165691,0.998593866060306
758,422487.322123,565157.622021,422586.674059,565178.940141,2.7581778,5,739,101.61333,738,5,101.61333,456414,1376.571,8597,53690.223,1.19650238029457,0.980177946334444
759,422338.581575,565131.063919,422487.322123,565157.622021,3.145051,4,740,151.09296,739,4,151.09296,422344,1373.2981,8597,53818.184,1.18911920342515,0.977847509296345
760,422297.735733,565129.581514,422338.581575,565131.063919,2.7882257,5,741,40.872734,740,5,40.872734,417906,1361.2146,8597,54295.926,1.18718637449003,0.969243887405037
761,423101.426275,565059.240388,423132.792251,565048.44005,2.944483,5,742,33.173359,741,5,33.173359,583238,1443.363,8597,51205.695,1.22434184328869,1.02773485262852
762,423132.792251,565048.44005,423162.399369,565039.934435,2.0658624,4,743,30.804657,742,4,30.804657,578038,1448.3744,8597,51028.523,1.22390712949057,1.03130302768543
763,423162.399369,565039.934435,423186.826516,565031.836345,2.0438087,4,744,25.734503,743,4,25.734503,559508,1439.1945,8597,51354.012,1.22018583282573,1.02476673761722
764,423186.826516,565031.836345,423196.794699,565028.816276,2.0542536,4,745,10.415637,744,4,10.415637,559268,1440.5835,8597,51304.496,1.22025479848168,1.02575574200723
765,423196.794699,565028.816276,423212.448917,565024.078396,1.975281,4,746,16.35549,745,4,16.35549,576753,1440.5739,8597,51304.84,1.22309254655192,1.02574886456213
766,423212.448917,565024.078396,423238.068738,565016.843608,2.0356483,4,747,26.621746,746,4,26.621746,576557,1441.5831,8597,51268.918,1.22314019376982,1.02646753612391
767,423238.068738,565016.843608,423263.784167,565008.45212,2.0273106,4,748,27.049959,747,4,27.049959,579611,1443.7078,8597,51193.469,1.22379351178287,1.02798028619039
768,423263.784167,565008.45212,423290.443513,564999.48699,2.1098266,4,749,28.126398,748,4,28.126398,570971,1443.2308,8597,51210.387,1.22237121115753,1.02764069314463
769,423290.443513,564999.48699,423315.667189,564995.294178,3.5856104,6,750,25.569777,749,6,25.569777,548666,1458.39,8597,50678.082,1.21987180635709,1.03843424867132
770,423315.667189,564995.294178,423343.606532,564983.27015,4.5685997,6,751,30.41684,750,6,30.41684,536173,1476.4076,8597,50059.625,1.21912738560024,1.05126297586766
773,422758.882398,565212.412894,422759.334196,565177.082937,2.8406453,4,754,35.332848,753,4,35.332848,12617,1472.0531,8597,50207.707,0.872403360929525,1.04816251714576
774,422653.127591,565213.159457,422758.882398,565212.412894,3.0060854,4,755,105.75744,754,4,105.75744,6207,1316.2773,8597,56149.574,0.798622127295602,0.937247687380429
775,422603.288341,565213.287407,422653.127591,565213.159457,3.0714309,5,756,49.839417,755,5,49.839417,25515,1315.5782,8597,56179.41,0.927828081322098,0.936749947612048
776,422573.588185,565208.742784,422603.288341,565213.287407,3.3269103,5,757,30.045845,756,5,30.045845,5894,1296.3517,8597,57012.621,0.792785676618476,0.923060294907003
777,422600.622158,565352.03233,422634.436241,565354.060574,3.9267783,5,758,33.874859,757,5,33.874859,89184,1306.2003,8597,56582.754,1.04157308771583,0.930072663641359
778,422572.936809,565350.502444,422600.622158,565352.03233,3.1063311,5,759,27.727587,758,5,27.727587,12326,1306.1659,8597,56584.242,0.86074051564049,0.93004820631614
779,422572.936809,565350.502444,422573.588185,565208.742784,4.2388945,5,760,141.76115,759,5,141.76115,35,1211.3597,8597,61012.766,0.325216036200452,0.862544205680819
780,422573.588185,565208.742784,422586.674059,565178.940141,4.3420496,6,761,32.549004,760,6,32.549004,7256,1256.522,8597,58819.828,0.809460104583579,0.89470073718673
781,422586.877776,565421.136662,422620.54396,565424.488328,4.0103717,5,762,33.832611,761,5,33.832611,25704,1304.1799,8597,56670.41,0.927764709792785,0.928634107394957
782,422538.056188,565415.261159,422586.877776,565421.136662,2.015224,3,763,49.173866,762,3,49.173866,0,1301.8776,8597,56770.629,0,0.926994817771624
